label,L0,L1,L2,L3,L4,L5,L6,L7,L8,L9,L10,L11,L12,L13,L14,L15,L16,L17,L18,L19,L20,L21,L22,L23,L24,L25,L26,L27,L28,L29,L30,L31,L32,L33,L34,L35,L36,L37,L38,L39,L40,L41,R0,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,R24,R25,R26,R27,R28,R29,R30,R31,R32,R33,R34,R35,R36,R37,R38,R39,R40,R41
Right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.791587769985199,0.8734656572341919,0.7327737212181091,0.8252573609352112,0.7054171562194824,0.7340426445007324,0.7603169679641724,0.6927733421325684,0.8228414058685303,0.6788163781166077,0.7410327196121216,0.604278028011322,0.7172327041625977,0.48622995615005493,0.7021243572235107,0.41062211990356445,0.6933614015579224,0.34599995613098145,0.8008856773376465,0.6013381481170654,0.8058019280433655,0.49286407232284546,0.812120258808136,0.4129990339279175,0.8234090805053711,0.3432759642601013,0.8487909436225891,0.6306709051132202,0.8212718367576599,0.6307938098907471,0.7894692420959473,0.6972584128379822,0.7765430808067322,0.7391883730888367,0.8845577239990234,0.677253246307373,0.8419432044029236,0.692280113697052,0.8059458136558533,0.7364755272865295,0.7895787954330444,0.7646192312240601
Right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7955803871154785,0.8624559640884399,0.7366874814033508,0.8142067193984985,0.7083227634429932,0.7226351499557495,0.765286922454834,0.6834168434143066,0.8273023962974548,0.6657290458679199,0.7445979714393616,0.5888224244117737,0.7249892354011536,0.4694750905036926,0.7130600810050964,0.3933391571044922,0.7072434425354004,0.3276068866252899,0.8045870065689087,0.5877933502197266,0.8088847398757935,0.4863951802253723,0.8178971409797668,0.41060543060302734,0.8316766023635864,0.34157297015190125,0.8533153533935547,0.6171130537986755,0.8321508169174194,0.6200217008590698,0.8002458214759827,0.688971757888794,0.7849020957946777,0.7301642894744873,0.8911604881286621,0.664169192314148,0.8554585576057434,0.6791495084762573,0.818507730960846,0.724660336971283,0.7995632886886597,0.7510008215904236
Right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8088530898094177,0.86619633436203,0.7445669174194336,0.831109344959259,0.7236545085906982,0.7596721649169922,0.7906953692436218,0.7371307611465454,0.8560377359390259,0.7151726484298706,0.7526658177375793,0.6157532334327698,0.7415075302124023,0.5168206691741943,0.7356888651847839,0.45452746748924255,0.7334020733833313,0.394287645816803,0.8118202686309814,0.6047028303146362,0.8475111722946167,0.5200627446174622,0.8804997205734253,0.4623018503189087,0.9136890172958374,0.4024515748023987,0.8550031185150146,0.6295821070671082,0.8659212589263916,0.663295328617096,0.8340569138526917,0.734800398349762,0.8142822980880737,0.761428952217102,0.8887100219726562,0.6729815602302551,0.8871152400970459,0.71552574634552,0.8546234369277954,0.7640265226364136,0.8291232585906982,0.7789648771286011
Right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7883286476135254,0.8429639339447021,0.7222831845283508,0.8187664747238159,0.7016223669052124,0.751470685005188,0.764887273311615,0.7269343733787537,0.8286117315292358,0.7055997848510742,0.7270401120185852,0.6120307445526123,0.7177819013595581,0.5177477598190308,0.7132343053817749,0.4516056776046753,0.7123084664344788,0.3899938762187958,0.7888392806053162,0.5952388644218445,0.8247379064559937,0.5082176327705383,0.8556320667266846,0.44206058979034424,0.885149359703064,0.37619882822036743,0.833975076675415,0.6177725195884705,0.8412073254585266,0.6406736373901367,0.8107776045799255,0.7209284901618958,0.789817750453949,0.7584277391433716,0.8699226975440979,0.6599517464637756,0.8635671138763428,0.7004159092903137,0.831380307674408,0.7541639804840088,0.8040556907653809,0.7764627933502197
Right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7732527256011963,0.8447163701057434,0.7123643159866333,0.812436580657959,0.6976349353790283,0.7365171909332275,0.7617673873901367,0.6883044242858887,0.8166230916976929,0.6522812843322754,0.7131780982017517,0.600345253944397,0.7057263851165771,0.4963138699531555,0.7004637122154236,0.4275137782096863,0.6966060996055603,0.3662518858909607,0.7664009928703308,0.5955203771591187,0.796376645565033,0.48395538330078125,0.822384774684906,0.4088650643825531,0.8462744355201721,0.34041252732276917,0.8075180649757385,0.6245464086532593,0.820118248462677,0.6256382465362549,0.7925021052360535,0.7010915279388428,0.7722781896591187,0.7400050163269043,0.8398209810256958,0.6698331832885742,0.8420956134796143,0.6704984903335571,0.8155509233474731,0.7257860898971558,0.7917917966842651,0.7565144300460815
Right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8142842650413513,0.8294767141342163,0.7606311440467834,0.7772030830383301,0.7396519184112549,0.679630696773529,0.768765389919281,0.6028547883033752,0.8060438632965088,0.5593503713607788,0.7321370840072632,0.6417641043663025,0.7065426707267761,0.5410096645355225,0.692532479763031,0.48077818751335144,0.6812001466751099,0.43088293075561523,0.7702741622924805,0.6310611367225647,0.7583673000335693,0.5175046324729919,0.7518959045410156,0.45133304595947266,0.7499886155128479,0.39739567041397095,0.8068920969963074,0.6385961771011353,0.8012492656707764,0.583418607711792,0.791877269744873,0.6339909434318542,0.792299211025238,0.675725519657135,0.837222695350647,0.6564711332321167,0.8222368955612183,0.6129762530326843,0.8095703721046448,0.6494693160057068,0.8093363642692566,0.685833752155304
Right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8377721309661865,0.8227031230926514,0.7819098830223083,0.7785211801528931,0.7578351497650146,0.6938877105712891,0.7805570960044861,0.6230483055114746,0.8070592284202576,0.5882201194763184,0.7381480932235718,0.6744179129600525,0.7070226669311523,0.5998822450637817,0.6882904767990112,0.555417537689209,0.673300564289093,0.5199775695800781,0.7706740498542786,0.6579956412315369,0.7480800151824951,0.5760242342948914,0.7346512079238892,0.5231958031654358,0.7274088263511658,0.4808349013328552,0.8054909706115723,0.659891664981842,0.801470935344696,0.6104759573936462,0.7999687194824219,0.6518211960792542,0.8025716543197632,0.6861621737480164,0.8349819183349609,0.6708340048789978,0.8220738172531128,0.6338422298431396,0.8159864544868469,0.6647865176200867,0.8164032697677612,0.6945481896400452
Right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8388619422912598,0.8240059018135071,0.7812674641609192,0.7777414917945862,0.755153238773346,0.6889927387237549,0.7780469059944153,0.6174951195716858,0.8050503730773926,0.5865909457206726,0.7380396723747253,0.674322247505188,0.705647885799408,0.6021378040313721,0.6858549118041992,0.5588441491127014,0.67033451795578,0.5245931148529053,0.7706963419914246,0.6584059000015259,0.7470206618309021,0.5788924098014832,0.7317923307418823,0.5270553231239319,0.7238928079605103,0.48487311601638794,0.8055186867713928,0.661044716835022,0.7986800074577332,0.6069559454917908,0.7959656119346619,0.6452441811561584,0.7995427846908569,0.6789288520812988,0.8349391222000122,0.6723199486732483,0.8181354999542236,0.6312656998634338,0.811618447303772,0.660751223564148,0.8140100240707397,0.6907327771186829
Right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8271659016609192,0.8247314095497131,0.7676951885223389,0.7780100107192993,0.7422671318054199,0.6918674111366272,0.7646233439445496,0.6210584044456482,0.7946756482124329,0.5923340320587158,0.732112467288971,0.681624710559845,0.6999078989028931,0.614658772945404,0.679948091506958,0.5741376280784607,0.6650266647338867,0.5413615703582764,0.7621855735778809,0.6657857298851013,0.740642249584198,0.5900654196739197,0.7235198616981506,0.539300799369812,0.7170519232749939,0.49810945987701416,0.7965168356895447,0.6671267747879028,0.7887653708457947,0.6066681146621704,0.7794656157493591,0.6425817012786865,0.7821950912475586,0.6771972179412842,0.8275712132453918,0.6754485964775085,0.8111619353294373,0.638060450553894,0.8001002073287964,0.6647976040840149,0.801782488822937,0.6923476457595825
Right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8204222917556763,0.8216407299041748,0.7616106271743774,0.7754335999488831,0.7375742197036743,0.6898998022079468,0.7617077231407166,0.6199400424957275,0.7920528650283813,0.5918808579444885,0.7291993498802185,0.6801376938819885,0.698445737361908,0.6155256032943726,0.678875744342804,0.5752360224723816,0.6644757986068726,0.542786717414856,0.759849488735199,0.6656904816627502,0.7391283512115479,0.5905069708824158,0.722608208656311,0.5401834845542908,0.7169260382652283,0.5003364086151123,0.7941762804985046,0.6679843068122864,0.7873132228851318,0.6045374870300293,0.7758886218070984,0.6386400461196899,0.7769253849983215,0.6740478277206421,0.8250551819801331,0.6766006946563721,0.8079665899276733,0.637469470500946,0.795958399772644,0.6642290353775024,0.7964699864387512,0.6934385299682617
Right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8117799162864685,0.8458204865455627,0.7562589049339294,0.7913153171539307,0.7374592423439026,0.7089484333992004,0.7632306814193726,0.6439172029495239,0.7929986119270325,0.6185650825500488,0.7316164970397949,0.7013632655143738,0.7035574316978455,0.6434578895568848,0.6861932277679443,0.6058732271194458,0.6742857694625854,0.5745774507522583,0.7617066502571106,0.6903707385063171,0.7458048462867737,0.6146383881568909,0.732374906539917,0.5667545795440674,0.7284848690032959,0.5273607969284058,0.7952050566673279,0.6958178877830505,0.7891411781311035,0.6344009041786194,0.777775764465332,0.6681861281394958,0.7798386812210083,0.702477216720581,0.8259127736091614,0.7071526646614075,0.8102239370346069,0.662245512008667,0.7983197569847107,0.6885530948638916,0.7995638847351074,0.7187982797622681
Right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8357223868370056,0.9504730701446533,0.7924293279647827,0.8846790790557861,0.784136176109314,0.7898238897323608,0.8199296593666077,0.7211935520172119,0.8535202741622925,0.6966333985328674,0.7838643193244934,0.765232264995575,0.7620742917060852,0.6846128702163696,0.748427152633667,0.6367013454437256,0.7396122217178345,0.5958607792854309,0.8182582855224609,0.7610272169113159,0.8097935914993286,0.6698926687240601,0.8022608757019043,0.6110222935676575,0.8031705021858215,0.5628602504730225,0.8520364165306091,0.7773180603981018,0.8528954982757568,0.7099400758743286,0.8315150141716003,0.7466386556625366,0.8230885863304138,0.7869887351989746,0.8812940120697021,0.8009833693504333,0.8724977970123291,0.74767005443573,0.8521867394447327,0.7749525904655457,0.8437424898147583,0.8109482526779175
Right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8404551148414612,0.9770450592041016,0.7936520576477051,0.9166272878646851,0.784446120262146,0.8134491443634033,0.824317991733551,0.7434165477752686,0.8653769493103027,0.7177702784538269,0.7891019582748413,0.7899312376976013,0.7697571516036987,0.7084111571311951,0.7569572329521179,0.6577039957046509,0.748995304107666,0.6148148775100708,0.8238036632537842,0.7871882319450378,0.8212574124336243,0.6933860778808594,0.8160134553909302,0.6320805549621582,0.8190613389015198,0.5848510265350342,0.8586044311523438,0.8027759194374084,0.8621111512184143,0.7397007346153259,0.8400184512138367,0.7748656272888184,0.831744372844696,0.8135764002799988,0.8912573456764221,0.8235594630241394,0.8802401423454285,0.7753646969795227,0.859515368938446,0.804704487323761,0.8529896140098572,0.8395976424217224
Right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8408258557319641,1.0007425546646118,0.7972708344459534,0.9324954748153687,0.791828453540802,0.8283723592758179,0.8356303572654724,0.7582942247390747,0.8784566521644592,0.7335461974143982,0.7989562749862671,0.8042609691619873,0.7812073826789856,0.7157472372055054,0.7695041298866272,0.6605369448661804,0.762176513671875,0.6132256984710693,0.8354262709617615,0.8011901378631592,0.8344223499298096,0.7002923488616943,0.8315969109535217,0.6354442238807678,0.8370352387428284,0.5848671197891235,0.8719384670257568,0.8182544112205505,0.8730570673942566,0.7572616934776306,0.8494862914085388,0.7980473041534424,0.8408666253089905,0.8415355682373047,0.9062337279319763,0.8432170152664185,0.8976036310195923,0.7925310134887695,0.875106930732727,0.8215544819831848,0.8669821619987488,0.8583306670188904
Right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8437665104866028,0.9656765460968018,0.7945653200149536,0.9013383388519287,0.7836112976074219,0.795681893825531,0.8232912421226501,0.7230167388916016,0.8663884401321411,0.7011514902114868,0.7916777729988098,0.769382894039154,0.7723734974861145,0.6844663619995117,0.7594788074493408,0.6340488195419312,0.7505451440811157,0.5917549133300781,0.8269296884536743,0.7655978798866272,0.8251332640647888,0.6682013273239136,0.8185493350028992,0.606537401676178,0.8189097046852112,0.5586262345314026,0.862417995929718,0.7827214598655701,0.860872745513916,0.7162978053092957,0.8394503593444824,0.7568150758743286,0.8332104086875916,0.7993813753128052,0.8952260613441467,0.8051645159721375,0.8810251355171204,0.7530272603034973,0.858086109161377,0.7844199538230896,0.8513941764831543,0.8231723308563232
Right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8353918790817261,0.9318137168884277,0.7845664024353027,0.8688143491744995,0.7728802561759949,0.7629644870758057,0.8124710321426392,0.6879113912582397,0.8558657169342041,0.6608636379241943,0.781896710395813,0.7467803955078125,0.7596268057823181,0.6655402779579163,0.7451269030570984,0.6170240640640259,0.7353338003158569,0.5750073194503784,0.8167096972465515,0.7411563992500305,0.8121896386146545,0.6442589163780212,0.8051906228065491,0.5834470987319946,0.8066851496696472,0.5352047681808472,0.8518692255020142,0.7542803287506104,0.8492791652679443,0.6866529583930969,0.8307362794876099,0.7265015840530396,0.8268595337867737,0.7693769931793213,0.8854242563247681,0.7701056599617004,0.8706508278846741,0.7134610414505005,0.8496286869049072,0.7440356612205505,0.8433643579483032,0.7838313579559326
Right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8258861899375916,0.9178564548492432,0.7712295055389404,0.854979932308197,0.7584255933761597,0.7519595623016357,0.7974112629890442,0.6761102080345154,0.8399691581726074,0.6451173424720764,0.7675719261169434,0.7388976812362671,0.7452988028526306,0.6561374664306641,0.7318564653396606,0.6070986986160278,0.7223033308982849,0.5647232532501221,0.8015137910842896,0.7313705086708069,0.7971572279930115,0.6330978870391846,0.788845419883728,0.5723777413368225,0.7889313697814941,0.5238267183303833,0.836234986782074,0.7417684197425842,0.8315175771713257,0.6733176708221436,0.8136229515075684,0.7144373655319214,0.8111162781715393,0.7581270933151245,0.869977593421936,0.7555027008056641,0.8558187484741211,0.6991488337516785,0.8346049785614014,0.7293373942375183,0.8280546069145203,0.7697253823280334
Right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.821600615978241,0.9104929566383362,0.7644335031509399,0.8450161814689636,0.7524539828300476,0.7443738579750061,0.7920273542404175,0.6701087355613708,0.8344734311103821,0.6417980790138245,0.7632091045379639,0.7333214282989502,0.741495668888092,0.6534278392791748,0.7284461855888367,0.6062441468238831,0.7196218967437744,0.5653128027915955,0.7966456413269043,0.7265113592147827,0.7925490140914917,0.6305493712425232,0.7843260169029236,0.5706844329833984,0.7849776744842529,0.5236120223999023,0.8312875628471375,0.7370902895927429,0.8266507387161255,0.6679052114486694,0.8090746402740479,0.7039221525192261,0.8075336217880249,0.7449586987495422,0.8652455806732178,0.7502107620239258,0.8493725657463074,0.695464015007019,0.8275998830795288,0.7236400246620178,0.8211028575897217,0.7625524997711182
Right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7885492444038391,0.9090088605880737,0.7315070033073425,0.847818911075592,0.717647910118103,0.7479870319366455,0.7551989555358887,0.6782278418540955,0.796367883682251,0.6522456407546997,0.7385892271995544,0.7455534338951111,0.7213974595069885,0.6777238845825195,0.7098822593688965,0.637834370136261,0.7027536630630493,0.6009858846664429,0.7697302103042603,0.7396983504295349,0.7658788561820984,0.6556861996650696,0.7559939622879028,0.6019697189331055,0.7544007301330566,0.5581167936325073,0.8021765947341919,0.7479783892631531,0.7932003736495972,0.6758027076721191,0.7777172327041626,0.687700092792511,0.7792235016822815,0.7073352336883545,0.8361393809318542,0.7541450262069702,0.8121151328086853,0.6981292963027954,0.7895810604095459,0.7258735299110413,0.7837956547737122,0.7646506428718567
Right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7875432372093201,0.9015771746635437,0.7325592637062073,0.8419256806373596,0.7180584073066711,0.7451547980308533,0.7537228465080261,0.6774046421051025,0.7932980060577393,0.6522485017776489,0.7368463277816772,0.745739221572876,0.717930793762207,0.6785537600517273,0.705503523349762,0.6380652785301208,0.697938084602356,0.6005770564079285,0.7675185203552246,0.7381054759025574,0.762389063835144,0.6555984616279602,0.7521731853485107,0.6002594232559204,0.7510153651237488,0.555820107460022,0.800035834312439,0.7451930046081543,0.7917995452880859,0.6773154139518738,0.7766677141189575,0.6906256675720215,0.7777015566825867,0.7127852439880371,0.8343228697776794,0.7510205507278442,0.8121574521064758,0.6980671286582947,0.7906036972999573,0.7231613993644714,0.7849363088607788,0.7594100832939148
Right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7870767116546631,0.9001143574714661,0.7319348454475403,0.8416821360588074,0.7162957191467285,0.7436705827713013,0.7506799101829529,0.6730586886405945,0.7899940013885498,0.6454553008079529,0.7353577613830566,0.7419505715370178,0.7160505056381226,0.6727154850959778,0.7036725878715515,0.6305736899375916,0.6956702470779419,0.5924228429794312,0.7665590047836304,0.7340594530105591,0.7618705630302429,0.6499462723731995,0.7519986033439636,0.5944170951843262,0.7501955628395081,0.5501646995544434,0.7990827560424805,0.7405774593353271,0.790556788444519,0.671133279800415,0.7752372622489929,0.6911488175392151,0.7755800485610962,0.7200218439102173,0.832969605922699,0.746737003326416,0.812037467956543,0.6935015916824341,0.7890886068344116,0.7182608842849731,0.78152996301651,0.7552517652511597
Right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.790715754032135,0.9091790318489075,0.7408880591392517,0.8419370055198669,0.7319122552871704,0.7340090274810791,0.7722600698471069,0.6562849879264832,0.8181257843971252,0.6266068816184998,0.7508864402770996,0.7103583216667175,0.7325628995895386,0.6074291467666626,0.7209033370018005,0.5463096499443054,0.7142924666404724,0.4959248900413513,0.7879794239997864,0.7074882984161377,0.7892933487892151,0.5894820690155029,0.7841387987136841,0.5155737400054932,0.786928117275238,0.46038052439689636,0.8247159123420715,0.7228027582168579,0.8196660280227661,0.6517812609672546,0.7920178174972534,0.6877058744430542,0.7807826399803162,0.7293023467063904,0.8584886193275452,0.744893491268158,0.8409700393676758,0.6879563331604004,0.8139450550079346,0.716661810874939,0.8023499250411987,0.7557452917098999
Right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7944951057434082,0.9235597252845764,0.745872437953949,0.8485755920410156,0.7399085164070129,0.7394963502883911,0.7829098105430603,0.659668505191803,0.8307912945747375,0.6296336650848389,0.7527980804443359,0.7058284282684326,0.733126699924469,0.5956102013587952,0.7212459444999695,0.5294584631919861,0.7149450778961182,0.47435617446899414,0.7933554649353027,0.703372597694397,0.7936272025108337,0.5806418657302856,0.7922168374061584,0.5045525431632996,0.7989679574966431,0.44631680846214294,0.8319031596183777,0.7210823893547058,0.8293362855911255,0.653506338596344,0.8003798127174377,0.6963599324226379,0.7877015471458435,0.7428846955299377,0.8644484281539917,0.7477597594261169,0.8500962257385254,0.6919846534729004,0.8203718662261963,0.718923807144165,0.8050312995910645,0.7561946511268616
Right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.813324511051178,0.9342583417892456,0.7589312791824341,0.8649795651435852,0.7479668855667114,0.7569844722747803,0.7900031805038452,0.6760445237159729,0.8331093192100525,0.6371337175369263,0.7466177940368652,0.7066238522529602,0.7250989079475403,0.593160092830658,0.7122843861579895,0.5241256356239319,0.7029474973678589,0.46669039130210876,0.7900813817977905,0.7027870416641235,0.7858258485794067,0.5744498372077942,0.7829652428627014,0.4971931576728821,0.7861480116844177,0.4359799325466156,0.8310286998748779,0.7200729250907898,0.8268306851387024,0.657495379447937,0.8075782060623169,0.7144190073013306,0.8011028170585632,0.766591489315033,0.8646212220191956,0.7467886805534363,0.8524691462516785,0.6851934194564819,0.8279417157173157,0.7202151417732239,0.8151978254318237,0.7624204158782959
Right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8204957842826843,0.9455791115760803,0.7691362500190735,0.8785334229469299,0.7592544555664062,0.7663341164588928,0.8028825521469116,0.6868955492973328,0.8454056978225708,0.647821307182312,0.7514232397079468,0.7010091543197632,0.7343102693557739,0.5829158425331116,0.722703218460083,0.5121588110923767,0.7131186723709106,0.4531380236148834,0.7961349487304688,0.6957060694694519,0.7924394011497498,0.5649975538253784,0.7923601269721985,0.4864761233329773,0.7965563535690308,0.42091214656829834,0.8382582664489746,0.7150633931159973,0.8396182656288147,0.6583190560340881,0.8248128294944763,0.7207432985305786,0.8181142807006836,0.7720741033554077,0.8720260858535767,0.7455376386642456,0.865213930606842,0.682122528553009,0.8439947366714478,0.7126345634460449,0.831035852432251,0.7496088147163391
Right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8237983584403992,0.9623009562492371,0.7755643725395203,0.8966493606567383,0.774047315120697,0.7882257699966431,0.8313840627670288,0.7195625901222229,0.8770505785942078,0.6792238354682922,0.7704216241836548,0.6889026761054993,0.7607903480529785,0.5700480341911316,0.7530592083930969,0.4963698983192444,0.7469376921653748,0.4353824257850647,0.8185486197471619,0.6880650520324707,0.8264464139938354,0.5521381497383118,0.8346380591392517,0.47157323360443115,0.8481276035308838,0.40441903471946716,0.8619873523712158,0.7171622514724731,0.8743579983711243,0.6792343854904175,0.8532271981239319,0.7465918660163879,0.8424521684646606,0.7926210761070251,0.8958640098571777,0.7607530355453491,0.9063877463340759,0.7179572582244873,0.886539101600647,0.7601310610771179,0.8743415474891663,0.7964344620704651
Right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8251463770866394,0.9691798686981201,0.7813543677330017,0.9001898169517517,0.7822220325469971,0.7967938184738159,0.8425430655479431,0.730948269367218,0.8908061981201172,0.6900800466537476,0.7831283211708069,0.6877937912940979,0.7770127654075623,0.5691116452217102,0.7719367742538452,0.49479609727859497,0.7689364552497864,0.4324834644794464,0.8322592377662659,0.6897974014282227,0.8486916422843933,0.5570180416107178,0.8612390756607056,0.47587430477142334,0.8779963850975037,0.40731146931648254,0.8744272589683533,0.7228855490684509,0.891189694404602,0.6886821985244751,0.8668755888938904,0.7538931369781494,0.8503055572509766,0.799608588218689,0.909239649772644,0.7701932787895203,0.9325286149978638,0.7128259539604187,0.922655463218689,0.7243378758430481,0.9132076501846313,0.7368066310882568
Right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8184056878089905,0.9739688634872437,0.7720240354537964,0.8958922624588013,0.771828830242157,0.782237708568573,0.8280842900276184,0.7065194845199585,0.8795539140701294,0.6698764562606812,0.7701236009597778,0.7114811539649963,0.7591533064842224,0.582629919052124,0.7511194348335266,0.5041837096214294,0.7444829940795898,0.4399874210357666,0.8184757828712463,0.7115072011947632,0.8291811347007751,0.5680638551712036,0.8363956212997437,0.4829424321651459,0.8488110899925232,0.4127451181411743,0.8628157377243042,0.7395667433738708,0.868019163608551,0.6925448179244995,0.8448317646980286,0.7538030743598938,0.8356291651725769,0.8019821047782898,0.8975031971931458,0.7810494899749756,0.8969610929489136,0.7232961058616638,0.8789084553718567,0.7534722089767456,0.872377872467041,0.7879871726036072
Right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8060970306396484,0.9748728275299072,0.7500596642494202,0.8987205028533936,0.7328971028327942,0.7829426527023315,0.7685762643814087,0.6958237886428833,0.8153443336486816,0.653731107711792,0.7540245652198792,0.7257399559020996,0.7301268577575684,0.6084179878234863,0.7162867784500122,0.5387864708900452,0.7093255519866943,0.4801480174064636,0.7954881191253662,0.7204663753509521,0.7905572652816772,0.5871005058288574,0.7853419184684753,0.5056242346763611,0.7892486453056335,0.44139978289604187,0.8372477889060974,0.7382810115814209,0.8228123188018799,0.6730815768241882,0.7929741740226746,0.733039379119873,0.7813390493392944,0.7891390919685364,0.8738640546798706,0.7685555815696716,0.8538097739219666,0.7114048004150391,0.8219672441482544,0.7466365098953247,0.804960310459137,0.7884789109230042
